experiment,seed,client,family,population,trials,peer_support,target_support_peer_present,target_support_full,centroid-distance-to-known-malware,nearest-known-family-distance,max-jaccard-to-known-family,fraction-active-features-known,distance-to-benign-centroid,learner,local_recall,peer_recall,absent_recall,full_recall,central_full_recall,ctk,pooling,total,headroom,residual_gap,evidence_class
natural-scarcity,105,appchina,revmob,federation-wide,944,58,5,0,4.5496164880062135,2.552667256749836,0.5217391304347826,0.2565789473684211,3.252390698444515,fedavg,0.0625,0.13453389830508475,0.03177966101694915,,,0.1027542372881356,-0.03072033898305085,0.07203389830508475,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-early,adwo,own-domain,21,305,2,0,3.903735387833555,2.6318152501384997,0.6382978723404256,0.5930232558139535,3.988559183452602,fedavg,0.8571428571428571,0.7619047619047619,0.9047619047619048,,,-0.1428571428571429,0.04761904761904767,-0.09523809523809523,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-early,adwo,federation-wide,1076,305,2,0,3.903735387833555,2.6318152501384997,0.6382978723404256,0.5930232558139535,3.988559183452602,fedavg,0.8763940520446096,0.9302973977695167,0.9256505576208178,,,0.004646840148698872,0.0492565055762082,0.05390334572490707,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-early,dowgin,own-domain,19,1630,0,0,3.6705825842784656,2.1245599011554614,0.45038167938931295,0.6052631578947368,3.5121127171326023,fedavg,0.7368421052631579,0.5263157894736842,0.6842105263157895,,,-0.1578947368421053,-0.05263157894736836,-0.21052631578947367,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-early,dowgin,federation-wide,6190,1630,0,0,3.6705825842784656,2.1245599011554614,0.45038167938931295,0.6052631578947368,3.5121127171326023,fedavg,0.5109854604200323,0.9072697899838449,0.9117932148626817,,,-0.004523424878836835,0.4008077544426494,0.39628432956381254,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-early,gappusin,own-domain,39,486,4,0,3.4088946343306543,2.0984111062129496,0.4573643410852713,0.6027397260273972,3.387903484891316,fedavg,0.717948717948718,0.8461538461538461,0.8461538461538461,,,0.0,0.1282051282051282,0.1282051282051282,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-early,gappusin,federation-wide,1509,486,4,0,3.4088946343306543,2.0984111062129496,0.4573643410852713,0.6027397260273972,3.387903484891316,fedavg,0.43870112657389,0.6626905235255136,0.709741550695825,,,-0.0470510271703114,0.271040424121935,0.22398939695162362,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-late,airpush,own-domain,91,310,1,0,3.947643948194436,3.485686029501185,0.4678362573099415,0.5607476635514018,5.072938538457431,fedavg,0.16483516483516483,0.27472527472527475,0.24175824175824176,,,0.03296703296703299,0.07692307692307693,0.10989010989010992,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-late,airpush,federation-wide,2618,310,1,0,3.947643948194436,3.485686029501185,0.4678362573099415,0.5607476635514018,5.072938538457431,fedavg,0.6451489686783805,0.8284950343773874,0.6596638655462185,,,0.1688311688311689,0.014514896867838023,0.1833460656990069,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-late,leadbolt,own-domain,18,100,5,0,3.946853533384819,3.2835814367006098,0.4682080924855491,0.5727272727272728,4.972925952623034,fedavg,0.7222222222222222,0.8333333333333334,0.2777777777777778,,,0.5555555555555556,-0.4444444444444444,0.11111111111111116,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-late,leadbolt,federation-wide,745,100,5,0,3.946853533384819,3.2835814367006098,0.4682080924855491,0.5727272727272728,4.972925952623034,fedavg,0.7288590604026846,0.8671140939597315,0.5248322147651007,,,0.3422818791946308,-0.2040268456375839,0.13825503355704694,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-late,revmob,own-domain,17,51,1,0,4.722235604831395,4.0017209810957,0.5,0.5208333333333334,5.527102434673108,fedavg,0.7058823529411765,0.8235294117647058,0.29411764705882354,,,0.5294117647058822,-0.411764705882353,0.11764705882352933,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,play-late,revmob,federation-wide,540,51,1,0,4.722235604831395,4.0017209810957,0.5,0.5208333333333334,5.527102434673108,fedavg,0.5851851851851851,0.6814814814814815,0.26666666666666666,,,0.4148148148148148,-0.3185185185185185,0.09629629629629632,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,anzhi,airpush,own-domain,76,293,18,0,3.212114998760204,2.405947436398242,0.5035460992907801,0.4351851851851852,2.865563551550423,fedavg,0.8947368421052632,0.9868421052631579,0.9736842105263158,,,0.013157894736842035,0.07894736842105265,0.09210526315789469,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,anzhi,airpush,federation-wide,2618,293,18,0,3.212114998760204,2.405947436398242,0.5035460992907801,0.4351851851851852,2.865563551550423,fedavg,0.36134453781512604,0.6050420168067226,0.48739495798319327,,,0.11764705882352938,0.12605042016806722,0.2436974789915966,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,anzhi,leadbolt,own-domain,16,100,5,0,3.430256519692081,2.8070121886899573,0.576,0.46296296296296297,3.2005698718007696,fedavg,0.625,0.625,0.375,,,0.25,-0.25,0.0,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,anzhi,leadbolt,federation-wide,745,100,5,0,3.430256519692081,2.8070121886899573,0.576,0.46296296296296297,3.2005698718007696,fedavg,0.14630872483221477,0.4899328859060403,0.174496644295302,,,0.31543624161073824,0.02818791946308724,0.34362416107382554,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,appchina,dowgin,own-domain,294,1550,80,0,2.799507018664249,1.9756299517842257,0.5855855855855856,0.6052631578947368,2.2641837367737616,fedavg,0.5816326530612245,0.38095238095238093,0.4523809523809524,,,-0.07142857142857145,-0.12925170068027209,-0.20068027210884354,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,appchina,dowgin,federation-wide,6190,1550,80,0,2.799507018664249,1.9756299517842257,0.5855855855855856,0.6052631578947368,2.2641837367737616,fedavg,0.6733441033925687,0.6261712439418416,0.6352180936995153,,,-0.00904684975767367,-0.03812600969305335,-0.04717285945072702,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,appchina,hiddad,own-domain,17,32,2,0,5.816059409992411,4.834028059154069,0.35986159169550175,0.19172932330827067,5.211489646757708,fedavg,0.7647058823529411,0.47058823529411764,0.5294117647058824,,,-0.05882352941176472,-0.23529411764705876,-0.2941176470588235,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,appchina,hiddad,federation-wide,313,32,2,0,5.816059409992411,4.834028059154069,0.35986159169550175,0.19172932330827067,5.211489646757708,fedavg,0.48242811501597443,0.36741214057507987,0.2747603833865815,,,0.09265175718849838,-0.20766773162939295,-0.11501597444089456,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,appchina,revmob,own-domain,19,46,6,0,4.827420354801401,2.794751629754864,0.5806451612903226,0.25,3.5531588039550406,fedavg,0.21052631578947367,0.05263157894736842,0.05263157894736842,,,0.0,-0.15789473684210525,-0.15789473684210525,,,C-post-confirmatory-evidence-preserving
natural-scarcity,106,appchina,revmob,federation-wide,540,46,6,0,4.827420354801401,2.794751629754864,0.5806451612903226,0.25,3.5531588039550406,fedavg,0.06666666666666667,0.22592592592592592,0.06666666666666667,,,0.15925925925925927,0.0,0.15925925925925927,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-early,adwo,own-domain,25,323,0,0,3.9415474980725045,2.7918480298520834,0.4689655172413793,0.5977011494252874,3.972222254958133,fedavg,0.96,0.96,0.96,,,0.0,0.0,0.0,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-early,adwo,federation-wide,955,323,0,0,3.9415474980725045,2.7918480298520834,0.4689655172413793,0.5977011494252874,3.972222254958133,fedavg,0.8900523560209425,0.8952879581151832,0.8921465968586387,,,0.003141361256544517,0.0020942408376962707,0.005235602094240788,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-early,gappusin,own-domain,42,461,2,0,3.4057644333892925,2.1538773317003037,0.4666666666666667,0.6338028169014085,3.3515244363114522,fedavg,0.7619047619047619,0.8095238095238095,0.8571428571428571,,,-0.04761904761904756,0.09523809523809523,0.04761904761904767,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-early,gappusin,federation-wide,1272,461,2,0,3.4057644333892925,2.1538773317003037,0.4666666666666667,0.6338028169014085,3.3515244363114522,fedavg,0.5385220125786163,0.8199685534591195,0.7405660377358491,,,0.0794025157232704,0.20204402515723274,0.28144654088050314,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-late,airpush,own-domain,37,294,10,0,3.7466409884889287,3.430799967523902,0.3855421686746988,0.5754716981132075,5.012108468396904,fedavg,0.43243243243243246,0.7567567567567568,0.5945945945945946,,,0.16216216216216217,0.16216216216216217,0.32432432432432434,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-late,airpush,federation-wide,3019,294,10,0,3.7466409884889287,3.430799967523902,0.3855421686746988,0.5754716981132075,5.012108468396904,fedavg,0.8867174561112952,0.9473335541570056,0.9009605829744949,,,0.046372971182510714,0.014243126863199729,0.06061609804571044,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-late,leadbolt,own-domain,27,106,6,0,3.815679993376209,3.310070659143962,0.4074074074074074,0.5663716814159292,4.984720916366384,fedavg,0.6666666666666666,0.8888888888888888,0.5925925925925926,,,0.2962962962962963,-0.07407407407407407,0.2222222222222222,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-late,leadbolt,federation-wide,759,106,6,0,3.815679993376209,3.310070659143962,0.4074074074074074,0.5663716814159292,4.984720916366384,fedavg,0.8590250329380764,0.9617918313570487,0.7430830039525692,,,0.2187088274044795,-0.1159420289855072,0.1027667984189723,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-late,revmob,own-domain,21,57,1,0,4.821862546734952,4.219233249070651,0.42391304347826086,0.43537414965986393,5.689866914198454,fedavg,0.8095238095238095,0.9047619047619048,0.19047619047619047,,,0.7142857142857143,-0.6190476190476191,0.09523809523809523,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,play-late,revmob,federation-wide,483,57,1,0,4.821862546734952,4.219233249070651,0.42391304347826086,0.43537414965986393,5.689866914198454,fedavg,0.6418219461697723,0.8385093167701864,0.3581780538302277,,,0.48033126293995865,-0.28364389233954457,0.19668737060041408,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,anzhi,airpush,own-domain,83,288,16,0,3.2927184454512823,2.547448572497638,0.4552238805970149,0.4485981308411215,2.953740711733043,fedavg,0.927710843373494,1.0,0.9879518072289156,,,0.012048192771084376,0.06024096385542166,0.07228915662650603,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,anzhi,airpush,federation-wide,3019,288,16,0,3.2927184454512823,2.547448572497638,0.4552238805970149,0.4485981308411215,2.953740711733043,fedavg,0.6445842994368997,0.8111957601854919,0.7691288506127857,,,0.0420669095727062,0.12454455117588603,0.16661146074859223,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,anzhi,leadbolt,own-domain,22,108,4,0,3.4915871000246486,2.911711283679886,0.5461538461538461,0.46017699115044247,3.2871274967602497,fedavg,0.2727272727272727,0.2727272727272727,0.36363636363636365,,,-0.09090909090909094,0.09090909090909094,0.0,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,anzhi,leadbolt,federation-wide,759,108,4,0,3.4915871000246486,2.911711283679886,0.5461538461538461,0.46017699115044247,3.2871274967602497,fedavg,0.15019762845849802,0.5164690382081687,0.20948616600790515,,,0.30698287220026355,0.05928853754940713,0.36627140974967065,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,appchina,dowgin,own-domain,297,1610,85,0,2.8130872238146187,2.0698789117775798,0.5353535353535354,0.5974025974025974,2.2683496944620907,fedavg,0.4983164983164983,0.4377104377104377,0.44107744107744107,,,-0.0033670033670033517,-0.057239057239057256,-0.06060606060606061,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,appchina,dowgin,federation-wide,5755,1610,85,0,2.8130872238146187,2.0698789117775798,0.5353535353535354,0.5974025974025974,2.2683496944620907,fedavg,0.6861859252823631,0.6349261511728931,0.6795829713292789,,,-0.044656820156385835,-0.00660295395308419,-0.051259774109470024,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,appchina,revmob,own-domain,23,47,11,0,4.95846460628579,3.2911416290267845,0.5081081081081081,0.2857142857142857,3.78885646342401,fedavg,0.21739130434782608,0.21739130434782608,0.17391304347826086,,,0.043478260869565216,-0.043478260869565216,0.0,,,C-post-confirmatory-evidence-preserving
natural-scarcity,107,appchina,revmob,federation-wide,483,47,11,0,4.95846460628579,3.2911416290267845,0.5081081081081081,0.2857142857142857,3.78885646342401,fedavg,0.34782608695652173,0.3830227743271222,0.11387163561076605,,,0.2691511387163561,-0.23395445134575568,0.035196687370600444,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,play-early,dowgin,own-domain,25,1760,2,0,3.7395470353256175,1.8907344354833384,0.47706422018348627,0.5974025974025974,3.5403692862644496,fedavg,0.56,0.76,0.8,,,-0.040000000000000036,0.24,0.19999999999999996,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,play-early,dowgin,federation-wide,5256,1760,2,0,3.7395470353256175,1.8907344354833384,0.47706422018348627,0.5974025974025974,3.5403692862644496,fedavg,0.4878234398782344,0.9558599695585996,0.9461567732115678,,,0.009703196347031873,0.45833333333333337,0.46803652968036524,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,play-early,gappusin,own-domain,33,408,3,0,3.442945564854401,2.0328509554484198,0.5544554455445545,0.6301369863013698,3.3848008692433282,fedavg,0.6666666666666666,0.9090909090909091,0.8787878787878788,,,0.030303030303030276,0.21212121212121215,0.24242424242424243,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,play-early,gappusin,federation-wide,1754,408,3,0,3.442945564854401,2.0328509554484198,0.5544554455445545,0.6301369863013698,3.3848008692433282,fedavg,0.40193842645381983,0.8420752565564424,0.8244013683010262,,,0.01767388825541627,0.42246294184720634,0.4401368301026226,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,play-late,airpush,own-domain,53,335,7,0,3.7756086161073785,3.5270685725504314,0.5055555555555555,0.5352112676056338,4.967075287068495,fedavg,0.6415094339622641,0.7735849056603774,0.24528301886792453,,,0.5283018867924529,-0.3962264150943396,0.1320754716981133,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,play-late,airpush,federation-wide,2098,335,7,0,3.7756086161073785,3.5270685725504314,0.5055555555555555,0.5352112676056338,4.967075287068495,fedavg,0.8512869399428027,0.9408960915157293,0.7926596758817922,,,0.14823641563393708,-0.05862726406101049,0.08960915157292659,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,play-late,leadbolt,own-domain,25,113,5,0,3.8519984190220677,3.5214908593756764,0.5225806451612903,0.5514018691588785,5.030374777081079,fedavg,0.88,0.96,0.2,,,0.76,-0.6799999999999999,0.07999999999999996,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,play-late,leadbolt,federation-wide,770,113,5,0,3.8519984190220677,3.5214908593756764,0.5225806451612903,0.5514018691588785,5.030374777081079,fedavg,0.8753246753246753,0.961038961038961,0.4961038961038961,,,0.4649350649350649,-0.3792207792207792,0.08571428571428574,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,anzhi,airpush,own-domain,65,323,19,0,3.4390709485,2.778610146997106,0.3902439024390244,0.34507042253521125,3.2266370598971488,fedavg,0.9846153846153847,1.0,0.9692307692307692,,,0.03076923076923077,-0.015384615384615441,0.01538461538461533,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,anzhi,airpush,federation-wide,2098,323,19,0,3.4390709485,2.778610146997106,0.3902439024390244,0.34507042253521125,3.2266370598971488,fedavg,0.5848427073403241,0.7297426120114394,0.6072449952335558,,,0.12249761677788362,0.02240228789323173,0.14489990467111535,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,anzhi,hiddad,own-domain,15,33,4,0,4.768250035217831,4.729756294841854,0.2655086848635236,0.2195945945945946,4.723471115131625,fedavg,0.6666666666666666,0.7333333333333333,0.6666666666666666,,,0.06666666666666665,0.0,0.06666666666666665,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,anzhi,hiddad,federation-wide,270,33,4,0,4.768250035217831,4.729756294841854,0.2655086848635236,0.2195945945945946,4.723471115131625,fedavg,0.34814814814814815,0.15185185185185185,0.13703703703703704,,,0.014814814814814808,-0.2111111111111111,-0.1962962962962963,,,C-post-confirmatory-evidence-preserving
natural-scarcity,108,anzhi,leadbolt,own-domain,18,110,8,0,3.3786706091099146,2.772364320783517,0.5833333333333334,0.4807692307692308,3.391396098155503,fedavg,0.5555555555555556,0.5555555555555556,0.5,,,0.05555555555555558,-0.05555555555555558,0.0,,,C-post-confirmatory-evidence-preserving
